State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Acacia conferta A.Cunn. ex Benth.,Acacia conferta,native colonising,Acacia conferta A.Cunn. ex Benth.,Acacia conferta,native,A.Cunn. ex Benth.,accepted,"According to the state flora is native colonising, while according to the APC is native",native colonising,native,native
Acacia conferta A.Cunn. ex Benth. x Acacia decora Rchb.,Acacia conferta x Acacia decora,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia conjunctifolia F.Muell.,Acacia conjunctifolia,native,Acacia conjunctifolia F.Muell.,Acacia conjunctifolia,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia cowleana Tate,Acacia cowleana,native,Acacia cowleana Tate,Acacia cowleana,native,Tate,accepted,Similar for the state flora and the APC,native,native,native
Acacia cowleana Tate x Acacia elachantha M.W.McDonald & Maslin,Acacia cowleana x Acacia elachantha,native,Acacia cowleana Tate x Acacia elachantha Maslin & M.W.McDonald,Acacia cowleana x Acacia elachantha,native,Tate x Acacia elachantha Maslin & M.W.McDonald,accepted,Similar for the state flora and the APC,native,native,native
Acacia cowleana Tate x Acacia hammondii Maiden,Acacia cowleana x Acacia hammondii,native,Acacia cowleana Tate x Acacia hammondii Maiden,Acacia cowleana x Acacia hammondii,native,Tate x Acacia hammondii Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia crassa Pedley,Acacia crassa,native,Acacia crassa Pedley,Acacia crassa,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia crassa Pedley subsp. crassa,Acacia crassa subsp. crassa,native,Acacia crassa Pedley subsp. crassa,Acacia crassa subsp. crassa,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia crassa subsp. longicoma Pedley,Acacia crassa subsp. longicoma,native,Acacia crassa subsp. longicoma Pedley,Acacia crassa subsp. longicoma,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia crassicarpa A.Cunn. ex Benth.,Acacia crassicarpa,native,Acacia crassicarpa A.Cunn. ex Benth.,Acacia crassicarpa,native,A.Cunn. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia cretata Pedley,Acacia cretata,native,Acacia cretata Pedley,Acacia cretata,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia cretata Pedley x Acacia fodinalis Pedley,Acacia cretata x Acacia fodinalis,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia cretata Pedley x Acacia leiocalyx (Domin) Pedley,Acacia cretata x Acacia leiocalyx,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia crombiei C.T.White,Acacia crombiei,native,Acacia crombiei C.T.White,Acacia crombiei,native,C.T.White,accepted,Similar for the state flora and the APC,native,native,native
Acacia cultriformis A.Cunn. ex G.Don,Acacia cultriformis,native,Acacia cultriformis A.Cunn. ex G.Don,Acacia cultriformis,native,A.Cunn. ex G.Don,accepted,Similar for the state flora and the APC,native,native,native
Acacia curranii Maiden,Acacia curranii,native,Acacia curranii Maiden,Acacia curranii,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia cyperophylla F.Muell. ex Benth.,Acacia cyperophylla,native,Acacia cyperophylla F.Muell. ex Benth.,Acacia cyperophylla,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia cyperophylla F.Muell. ex Benth. var. cyperophylla,Acacia cyperophylla var. cyperophylla,native,Acacia cyperophylla F.Muell. ex Benth. var. cyperophylla,Acacia cyperophylla var. cyperophylla,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia dawsonii R.T.Baker,Acacia dawsonii,native,Acacia dawsonii R.T.Baker,Acacia dawsonii,native,R.T.Baker,accepted,Similar for the state flora and the APC,native,native,native
"Acacia deanei (R.T.Baker) M.B.Welch, Coombs & McGlynn",Acacia deanei,native,"Acacia deanei (R.T.Baker) M.B.Welch, Coombs & McGlynn",Acacia deanei,native,"(R.T.Baker) M.B.Welch, Coombs & McGlynn",accepted,Similar for the state flora and the APC,native,native,native
"Acacia deanei (R.T.Baker) M.B.Welch, Coombs & McGlynn x Acacia glaucocarpa Maiden & Blakely",Acacia deanei x Acacia glaucocarpa,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia debilis Tindale,Acacia debilis,native,Acacia debilis Tindale,Acacia debilis,native,Tindale,accepted,Similar for the state flora and the APC,native,native,native
Acacia decora Rchb.,Acacia decora,native,Acacia decora Rchb.,Acacia decora,native,Rchb.,accepted,Similar for the state flora and the APC,native,native,native
Acacia decurrens Willd.,Acacia decurrens,naturalised,Acacia decurrens Willd.,Acacia decurrens,naturalised,Willd.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Acacia delicatula Tindale & Kodela,Acacia delicatula,native,Acacia delicatula Tindale & Kodela,Acacia delicatula,native,Tindale & Kodela,accepted,Similar for the state flora and the APC,native,native,native
Acacia deuteroneura Pedley,Acacia deuteroneura,native,Acacia deuteroneura Pedley,Acacia deuteroneura,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia dichromotricha Pedley,Acacia dichromotricha,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia dictyophleba F.Muell.,Acacia dictyophleba,native,Acacia dictyophleba F.Muell.,Acacia dictyophleba,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia dietrichiana F.Muell.,Acacia dietrichiana,native colonising,Acacia dietrichiana F.Muell.,Acacia dietrichiana,native,F.Muell.,accepted,"According to the state flora is native colonising, while according to the APC is native",native colonising,native,native
Acacia difficilis Maiden,Acacia difficilis,native,Acacia difficilis Maiden,Acacia difficilis,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia dimidiata Benth.,Acacia dimidiata,native,Acacia dimidiata Benth.,Acacia dimidiata,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia disparrima M.W.McDonald & Maslin,Acacia disparrima,native,Acacia disparrima M.W.McDonald & Maslin,Acacia disparrima,native,M.W.McDonald & Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia disparrima subsp. calidestris M.W.McDonald & Maslin,Acacia disparrima subsp. calidestris,native,Acacia disparrima subsp. calidestris M.W.McDonald & Maslin,Acacia disparrima subsp. calidestris,native,M.W.McDonald & Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia disparrima M.W.McDonald & Maslin subsp. disparrima,Acacia disparrima subsp. disparrima,native,Acacia disparrima M.W.McDonald & Maslin subsp. disparrima,Acacia disparrima subsp. disparrima,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia drepanocarpa F.Muell.,Acacia drepanocarpa,native,Acacia drepanocarpa F.Muell.,Acacia drepanocarpa,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia drepanocarpa F.Muell. subsp. drepanocarpa,Acacia drepanocarpa subsp. drepanocarpa,native,Acacia drepanocarpa F.Muell. subsp. drepanocarpa,Acacia drepanocarpa subsp. drepanocarpa,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia drepanocarpa subsp. latifolia Pedley,Acacia drepanocarpa subsp. latifolia,native,Acacia drepanocarpa subsp. latifolia Pedley,Acacia drepanocarpa subsp. latifolia,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia dunnii Turrill,Acacia dunnii,doubtfully naturalised,Acacia dunnii Turrill,Acacia dunnii,doubtfully naturalised,Turrill,accepted,Similar for the state flora and the APC,doubtfully naturalised,introduced,established
Acacia elachantha M.W.McDonald & Maslin,Acacia elachantha,native colonising,Acacia elachantha Maslin & M.W.McDonald,Acacia elachantha,native,Maslin & M.W.McDonald,accepted,"According to the state flora is native colonising, while according to the APC is native",native colonising,native,native
Acacia ensifolia Pedley,Acacia ensifolia,native,Acacia ensifolia Pedley,Acacia ensifolia,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia eremophiloides Pedley & P.I.Forst.,Acacia eremophiloides,native,Acacia eremophiloides Pedley & P.I.Forst.,Acacia eremophiloides,native,Pedley & P.I.Forst.,accepted,Similar for the state flora and the APC,native,native,native
Acacia estrophiolata F.Muell.,Acacia estrophiolata,native,Acacia estrophiolata F.Muell.,Acacia estrophiolata,NA,F.Muell.,accepted,Not recorded on the APC as present in this state,native,native,native
Acacia everistii Pedley,Acacia everistii,native,Acacia everistii Pedley,Acacia everistii,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia excelsa Benth.,Acacia excelsa,native,Acacia excelsa Benth.,Acacia excelsa,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia excelsa subsp. angusta Pedley,Acacia excelsa subsp. angusta,native,Acacia excelsa subsp. angusta Pedley,Acacia excelsa subsp. angusta,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia excelsa Benth. subsp. excelsa,Acacia excelsa subsp. excelsa,native,Acacia excelsa Benth. subsp. excelsa,Acacia excelsa subsp. excelsa,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia falcata Willd.,Acacia falcata,native,Acacia falcata Willd.,Acacia falcata,native,Willd.,accepted,Similar for the state flora and the APC,native,native,native
Acacia falciformis DC.,Acacia falciformis,native,Acacia falciformis DC.,Acacia falciformis,native,DC.,accepted,Similar for the state flora and the APC,native,native,native
Acacia fasciculifera F.Muell. ex Benth.,Acacia fasciculifera,native,Acacia fasciculifera F.Muell. ex Benth.,Acacia fasciculifera,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia faucium Pedley,Acacia faucium,native,Acacia faucium Pedley,Acacia faucium,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia filicifolia Cheel & M.B.Welch,Acacia filicifolia,native,Acacia filicifolia Cheel & M.B.Welch,Acacia filicifolia,native,Cheel & M.B.Welch,accepted,Similar for the state flora and the APC,native,native,native
Acacia fimbriata A.Cunn. ex G.Don,Acacia fimbriata,native colonising,Acacia fimbriata A.Cunn. ex G.Don,Acacia fimbriata,native,A.Cunn. ex G.Don,accepted,"According to the state flora is native colonising, while according to the APC is native",native colonising,native,native
Acacia fimbriata A.Cunn. ex G.Don x Acacia macradenia Benth.,Acacia fimbriata x Acacia macradenia,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia flavescens A.Cunn. ex Benth.,Acacia flavescens,native,Acacia flavescens A.Cunn. ex Benth.,Acacia flavescens,native,A.Cunn. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia fleckeri Pedley,Acacia fleckeri,native,Acacia fleckeri Pedley,Acacia fleckeri,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia flexifolia Benth.,Acacia flexifolia,native,Acacia flexifolia A.Cunn. ex Benth.,Acacia flexifolia,native,A.Cunn. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia floribunda (Vent.) Willd.,Acacia floribunda,native,Acacia floribunda (Vent.) Willd.,Acacia floribunda,native,(Vent.) Willd.,accepted,Similar for the state flora and the APC,native,native,native
Acacia fodinalis Pedley,Acacia fodinalis,native,Acacia fodinalis Pedley,Acacia fodinalis,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia forsteri Pedley,Acacia forsteri,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia galioides Benth.,Acacia galioides,native,Acacia galioides Benth.,Acacia galioides,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia georginae F.M.Bailey,Acacia georginae,native,Acacia georginae F.M.Bailey,Acacia georginae,native,F.M.Bailey,accepted,Similar for the state flora and the APC,native,native,native
Acacia gittinsii Pedley,Acacia gittinsii,native,Acacia gittinsii Pedley,Acacia gittinsii,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia gladiiformis A.Cunn. ex Benth.,Acacia gladiiformis,native,Acacia gladiiformis A.Cunn. ex Benth.,Acacia gladiiformis,native,A.Cunn. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia glaucocarpa Maiden & Blakely,Acacia glaucocarpa,native,Acacia glaucocarpa Maiden & Blakely,Acacia glaucocarpa,native,Maiden & Blakely,accepted,Similar for the state flora and the APC,native,native,native
Acacia gnidium Benth.,Acacia gnidium,native,Acacia gnidium Benth.,Acacia gnidium,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia gonoclada F.Muell.,Acacia gonoclada,native,Acacia gonoclada F.Muell.,Acacia gonoclada,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia grandifolia Pedley,Acacia grandifolia,native,Acacia grandifolia Pedley,Acacia grandifolia,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia granitica Maiden,Acacia granitica,native,Acacia granitica Maiden,Acacia granitica,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia gunnii Benth.,Acacia gunnii,native,Acacia gunnii Benth.,Acacia gunnii,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia guymeri Tindale,Acacia guymeri,native,Acacia guymeri Tindale,Acacia guymeri,native,Tindale,accepted,Similar for the state flora and the APC,native,native,native
Acacia hakeoides A.Cunn. ex Benth.,Acacia hakeoides,native,Acacia hakeoides A.Cunn. ex Benth.,Acacia hakeoides,native,A.Cunn. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia hammondii Maiden,Acacia hammondii,native,Acacia hammondii Maiden,Acacia hammondii,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia handonis Pedley,Acacia handonis,native,Acacia handonis Pedley,Acacia handonis,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia harpophylla F.Muell. ex Benth.,Acacia harpophylla,native,Acacia harpophylla F.Muell. ex Benth.,Acacia harpophylla,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia hemignosta F.Muell.,Acacia hemignosta,native,Acacia hemignosta F.Muell.,Acacia hemignosta,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia hemsleyi Maiden,Acacia hemsleyi,native colonising,Acacia hemsleyi Maiden,Acacia hemsleyi,native,Maiden,accepted,"According to the state flora is native colonising, while according to the APC is native",native colonising,native,native
