State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Acacia bivenosa DC.,Acacia bivenosa,native,Acacia bivenosa DC.,Acacia bivenosa,native,DC.,accepted,Similar for the state flora and the APC,native,native,native
Acacia bivenosa x sclerosperma subsp. sclerosperma NA,Acacia bivenosa x sclerosperma subsp. sclerosperma,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia blakelyi Maiden,Acacia blakelyi,native colonising,Acacia blakelyi Maiden,Acacia blakelyi,native,Maiden,accepted,"According to the state flora is native colonising, while according to the APC is native",native colonising,native,native
Acacia blaxellii Maslin,Acacia blaxellii,native,Acacia blaxellii Maslin,Acacia blaxellii,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia botrydion Maslin,Acacia botrydion,native,Acacia botrydion Maslin,Acacia botrydion,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia brachyclada W.Fitzg.,Acacia brachyclada,native,Acacia brachyclada W.Fitzg.,Acacia brachyclada,native,W.Fitzg.,accepted,Similar for the state flora and the APC,native,native,native
Acacia brachyphylla Benth.,Acacia brachyphylla,native,Acacia brachyphylla Benth.,Acacia brachyphylla,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia brachyphylla var. brachyphylla Benth.,Acacia brachyphylla var. brachyphylla,native,Acacia brachyphylla Benth. var. brachyphylla,Acacia brachyphylla var. brachyphylla,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia brachyphylla var. recurvata R.S.Cowan & Maslin,Acacia brachyphylla var. recurvata,native,Acacia brachyphylla var. recurvata R.S.Cowan & Maslin,Acacia brachyphylla var. recurvata,native,R.S.Cowan & Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia brachypoda Maslin,Acacia brachypoda,native,Acacia brachypoda Maslin,Acacia brachypoda,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia brachystachya Benth.,Acacia brachystachya,native,Acacia brachystachya Benth.,Acacia brachystachya,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia bracteolata Maslin,Acacia bracteolata,native,Acacia bracteolata Maslin,Acacia bracteolata,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia bromilowiana Maslin,Acacia bromilowiana,native,Acacia bromilowiana Maslin,Acacia bromilowiana,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia browniana H.L.Wendl.,Acacia browniana,native,Acacia browniana H.L.Wendl.,Acacia browniana,native,H.L.Wendl.,accepted,Similar for the state flora and the APC,native,native,native
Acacia browniana var. browniana H.L.Wendl.,Acacia browniana var. browniana,native,Acacia browniana H.L.Wendl. var. browniana,Acacia browniana var. browniana,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia browniana var. endlicheri (Meisn.) Maslin,Acacia browniana var. endlicheri,native,Acacia browniana var. endlicheri (Meisn.) Maslin,Acacia browniana var. endlicheri,native,(Meisn.) Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia browniana var. glaucescens Maslin,Acacia browniana var. glaucescens,native,Acacia browniana var. glaucescens Maslin,Acacia browniana var. glaucescens,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia browniana var. intermedia (E.Pritz.) Maslin,Acacia browniana var. intermedia,native,Acacia browniana var. intermedia (E.Pritz.) Maslin,Acacia browniana var. intermedia,native,(E.Pritz.) Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia browniana var. obscura (A.DC.) Maslin,Acacia browniana var. obscura,native,Acacia browniana var. obscura (A.DC.) Maslin,Acacia browniana var. obscura,native,(A.DC.) Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia brumalis Maslin,Acacia brumalis,native,Acacia brumalis Maslin,Acacia brumalis,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia burkittii Benth.,Acacia burkittii,native,Acacia burkittii F.Muell. ex Benth.,Acacia burkittii,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia burrowsiana Maslin,Acacia burrowsiana,native,Acacia burrowsiana Maslin,Acacia burrowsiana,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia caesaneura Maslin & J.E.Reid,Acacia caesaneura,native,Acacia caesaneura Maslin & J.E.Reid,Acacia caesaneura,native,Maslin & J.E.Reid,accepted,Similar for the state flora and the APC,native,native,native
Acacia caesariata R.S.Cowan & Maslin,Acacia caesariata,native,Acacia caesariata R.S.Cowan & Maslin,Acacia caesariata,native,R.S.Cowan & Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia calcarata Maiden & Blakely,Acacia calcarata,native,Acacia calcarata Maiden & Blakely,Acacia calcarata,native,Maiden & Blakely,accepted,Similar for the state flora and the APC,native,native,native
Acacia calcicola Forde & Ising,Acacia calcicola,native,Acacia calcicola Forde & Ising,Acacia calcicola,native,Forde & Ising,accepted,Similar for the state flora and the APC,native,native,native
Acacia calligera (Pedley) Pedley,Acacia calligera,native,Acacia calligera (Pedley) Pedley,Acacia calligera,native,(Pedley) Pedley,accepted,Similar for the state flora and the APC,native,native,native
"Acacia camptocarpa Maslin, M.D.Barrett & R.L.Barrett",Acacia camptocarpa,native,"Acacia camptocarpa Maslin, M.D.Barrett & R.L.Barrett",Acacia camptocarpa,native,"Maslin, M.D.Barrett & R.L.Barrett",accepted,Similar for the state flora and the APC,native,native,native
Acacia camptoclada C.R.P.Andrews,Acacia camptoclada,native,Acacia camptoclada C.R.P.Andrews,Acacia camptoclada,native,C.R.P.Andrews,accepted,Similar for the state flora and the APC,native,native,native
Acacia campylophylla Benth.,Acacia campylophylla,native,Acacia campylophylla Benth.,Acacia campylophylla,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia capillaris A.S.George,Acacia capillaris,native,Acacia capillaris A.S.George,Acacia capillaris,native,A.S.George,accepted,Similar for the state flora and the APC,native,native,native
Acacia carens Maslin,Acacia carens,native,Acacia carens Maslin,Acacia carens,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia carnosula Maslin,Acacia carnosula,native,Acacia carnosula Maslin,Acacia carnosula,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia cassicula R.S.Cowan & Maslin,Acacia cassicula,native,Acacia cassicula R.S.Cowan & Maslin,Acacia cassicula,native,R.S.Cowan & Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia castanostegia Maslin,Acacia castanostegia,native,Acacia castanostegia Maslin,Acacia castanostegia,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia catenulata C.T.White,Acacia catenulata,native,Acacia catenulata C.T.White,Acacia catenulata,native,C.T.White,accepted,Similar for the state flora and the APC,native,native,native
Acacia catenulata subsp. occidentalis Maslin,Acacia catenulata subsp. occidentalis,native,Acacia catenulata subsp. occidentalis Maslin,Acacia catenulata subsp. occidentalis,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia cavealis R.S.Cowan & Maslin,Acacia cavealis,native,Acacia cavealis R.S.Cowan & Maslin,Acacia cavealis,native,R.S.Cowan & Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia cedroides Benth.,Acacia cedroides,native,Acacia cedroides Benth.,Acacia cedroides,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia celastrifolia Benth.,Acacia celastrifolia,native colonising,Acacia celastrifolia Benth.,Acacia celastrifolia,native,Benth.,accepted,"According to the state flora is native colonising, while according to the APC is native",native colonising,native,native
Acacia cerastes Maslin,Acacia cerastes,native,Acacia cerastes Maslin,Acacia cerastes,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia chamaeleon Maslin,Acacia chamaeleon,native,Acacia chamaeleon Maslin,Acacia chamaeleon,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia chapmanii R.S.Cowan & Maslin,Acacia chapmanii,native,Acacia chapmanii R.S.Cowan & Maslin,Acacia chapmanii,native,R.S.Cowan & Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia chapmanii subsp. australis R.S.Cowan & Maslin,Acacia chapmanii subsp. australis,native,Acacia chapmanii subsp. australis R.S.Cowan & Maslin,Acacia chapmanii subsp. australis,native,R.S.Cowan & Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia chapmanii subsp. chapmanii R.S.Cowan & Maslin,Acacia chapmanii subsp. chapmanii,native,Acacia chapmanii R.S.Cowan & Maslin subsp. chapmanii,Acacia chapmanii subsp. chapmanii,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia chartacea Maslin,Acacia chartacea,native,Acacia chartacea Maslin,Acacia chartacea,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia chippendalei Pedley,Acacia chippendalei,native,Acacia chippendalei Pedley,Acacia chippendalei,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia chrysella Maiden & Blakely,Acacia chrysella,native,Acacia chrysella Maiden & Blakely,Acacia chrysella,native,Maiden & Blakely,accepted,Similar for the state flora and the APC,native,native,native
Acacia chrysocephala Maslin,Acacia chrysocephala,native,Acacia chrysocephala Maslin,Acacia chrysocephala,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia chrysochaeta Maslin,Acacia chrysochaeta,native,Acacia chrysochaeta Maslin,Acacia chrysochaeta,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia chrysopoda Maiden & Blakely,Acacia chrysopoda,native,Acacia chrysopoda Maiden & Blakely,Acacia chrysopoda,native,Maiden & Blakely,accepted,Similar for the state flora and the APC,native,native,native
Acacia citrinoviridis Tindale & Maslin,Acacia citrinoviridis,native,Acacia citrinoviridis Tindale & Maslin,Acacia citrinoviridis,native,Tindale & Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia citrinoviridis x tumida var. pilbarensis NA,Acacia citrinoviridis x tumida var. pilbarensis,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia citriodora Kodela & Maslin,Acacia citriodora,native,Acacia citriodora Kodela & Maslin,Acacia citriodora,native,Kodela & Maslin,accepted,Similar for the state flora and the APC,native,native,native
"Acacia claviseta Maslin, M.D.Barrett & R.L.Barrett",Acacia claviseta,native,"Acacia claviseta Maslin, M.D.Barrett & R.L.Barrett",Acacia claviseta,native,"Maslin, M.D.Barrett & R.L.Barrett",accepted,Similar for the state flora and the APC,native,native,native
Acacia clelandii Pedley,Acacia clelandii,native,Acacia clelandii Pedley,Acacia clelandii,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia clydonophora Maslin,Acacia clydonophora,native,Acacia clydonophora Maslin,Acacia clydonophora,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia coatesii Maslin,Acacia coatesii,native,Acacia coatesii Maslin,Acacia coatesii,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia cochlearis (Labill.) H.L.Wendl.,Acacia cochlearis,native,Acacia cochlearis (Labill.) H.L.Wendl.,Acacia cochlearis,native,(Labill.) H.L.Wendl.,accepted,Similar for the state flora and the APC,native,native,native
Acacia cochlocarpa Meisn.,Acacia cochlocarpa,native,Acacia cochlocarpa Meisn.,Acacia cochlocarpa,native,Meisn.,accepted,Similar for the state flora and the APC,native,native,native
Acacia cochlocarpa subsp. cochlocarpa Meisn.,Acacia cochlocarpa subsp. cochlocarpa,native,Acacia cochlocarpa Meisn. subsp. cochlocarpa,Acacia cochlocarpa subsp. cochlocarpa,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia cochlocarpa subsp. velutinosa Maslin & A.R.Chapm.,Acacia cochlocarpa subsp. velutinosa,native,Acacia cochlocarpa subsp. velutinosa Maslin & A.R.Chapm.,Acacia cochlocarpa subsp. velutinosa,native,Maslin & A.R.Chapm.,accepted,Similar for the state flora and the APC,native,native,native
Acacia cockertoniana Maslin,Acacia cockertoniana,native,Acacia cockertoniana Maslin,Acacia cockertoniana,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia colei Maslin & L.A.J.Thomson,Acacia colei,native,Acacia colei Maslin & L.A.J.Thomson,Acacia colei,native,Maslin & L.A.J.Thomson,accepted,Similar for the state flora and the APC,native,native,native
Acacia colei var. colei Maslin & L.Thomson,Acacia colei var. colei,native,Acacia colei Maslin & L.A.J.Thomson var. colei,Acacia colei var. colei,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia colei var. ileocarpa M.W.McDonald & Maslin,Acacia colei var. ileocarpa,native,Acacia colei var. ileocarpa M.W.McDonald & Maslin,Acacia colei var. ileocarpa,native,M.W.McDonald & Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia collegialis Maslin,Acacia collegialis,native,Acacia collegialis Maslin,Acacia collegialis,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia colletioides Benth.,Acacia colletioides,native,Acacia colletioides Benth.,Acacia colletioides,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia comans W.Fitzg.,Acacia comans,native,Acacia comans W.Fitzg.,Acacia comans,native,W.Fitzg.,accepted,Similar for the state flora and the APC,native,native,native
Acacia concolorans Maslin,Acacia concolorans,native,Acacia concolorans Maslin,Acacia concolorans,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia congesta Benth.,Acacia congesta,native,Acacia congesta Benth.,Acacia congesta,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia congesta subsp. cliftoniana (W.Fitzg.) Maslin,Acacia congesta subsp. cliftoniana,native,Acacia congesta subsp. cliftoniana (W.Fitzg.) Maslin,Acacia congesta subsp. cliftoniana,native,(W.Fitzg.) Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia congesta subsp. congesta Benth.,Acacia congesta subsp. congesta,native,Acacia congesta Benth. subsp. congesta,Acacia congesta subsp. congesta,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia congesta subsp. wonganensis Maslin,Acacia congesta subsp. wonganensis,native,Acacia congesta subsp. wonganensis Maslin,Acacia congesta subsp. wonganensis,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
