State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Acacia oncinocarpa Benth.,Acacia oncinocarpa,native,Acacia oncinocarpa Benth.,Acacia oncinocarpa,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia orthocarpa A.Cunn. ex Benth.,Acacia orthocarpa,native,Acacia orthocarpa F.Muell.,Acacia orthocarpa,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia orthotricha Pedley,Acacia orthotricha,native,Acacia orthotricha Pedley,Acacia orthotricha,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia oswaldii F.Muell.,Acacia oswaldii,native,Acacia oswaldii F.Muell.,Acacia oswaldii,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia pachyacra Maiden & Blakely,Acacia pachyacra,native,Acacia pachyacra Maiden & Blakely,Acacia pachyacra,native,Maiden & Blakely,accepted,Similar for the state flora and the APC,native,native,native
Acacia pachycarpa F.Muell.,Acacia pachycarpa,native,Acacia pachycarpa F.Muell. ex Benth.,Acacia pachycarpa,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia paraneura Randell,Acacia paraneura,native,Acacia paraneura Randell,Acacia paraneura,native,Randell,accepted,Similar for the state flora and the APC,native,native,native
Acacia pellita O.Schwarz,Acacia pellita,native,Acacia pellita O.Schwarz,Acacia pellita,native,O.Schwarz,accepted,Similar for the state flora and the APC,native,native,native
Acacia perryi Pedley,Acacia perryi,native,Acacia perryi Pedley,Acacia perryi,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia peuce F.Muell.,Acacia peuce,native,Acacia peuce F.Muell.,Acacia peuce,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia phlebocarpa F.Muell. ex Benth.,Acacia phlebocarpa,native,Acacia phlebocarpa F.Muell.,Acacia phlebocarpa,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia pickardii Tindale,Acacia pickardii,native,Acacia pickardii Tindale,Acacia pickardii,native,Tindale,accepted,Similar for the state flora and the APC,native,native,native
Acacia platycarpa F.Muell.,Acacia platycarpa,native,Acacia platycarpa F.Muell.,Acacia platycarpa,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia plectocarpa A.Cunn. ex Benth.,Acacia plectocarpa,native,Acacia plectocarpa A.Cunn. ex Benth.,Acacia plectocarpa,native,A.Cunn. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia plectocarpa A.Cunn. ex Benth. subsp. plectocarpa,Acacia plectocarpa subsp. plectocarpa,native,Acacia plectocarpa A.Cunn. ex Benth. subsp. plectocarpa,Acacia plectocarpa subsp. plectocarpa,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia plectocarpa A.Cunn. ex Benth. subsp. tanumbirinensis (Maiden) Pedley,Acacia plectocarpa subsp. tanumbirinensis,native,Acacia plectocarpa subsp. tanumbirinensis (Maiden) Pedley,Acacia plectocarpa subsp. tanumbirinensis,native,(Maiden) Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia praelongata F.Muell.,Acacia praelongata,native,Acacia praelongata F.Muell.,Acacia praelongata,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia praetermissa Tindale,Acacia praetermissa,native,Acacia praetermissa Tindale,Acacia praetermissa,native,Tindale,accepted,Similar for the state flora and the APC,native,native,native
Acacia prainii Maiden,Acacia prainii,native,Acacia prainii Maiden,Acacia prainii,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia producta Tindale,Acacia producta,native,Acacia producta Tindale,Acacia producta,native,Tindale,accepted,Similar for the state flora and the APC,native,native,native
Acacia proiantha Pedley,Acacia proiantha,native,Acacia proiantha Pedley,Acacia proiantha,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia pruinocarpa Tindale,Acacia pruinocarpa,native,Acacia pruinocarpa Tindale,Acacia pruinocarpa,native,Tindale,accepted,Similar for the state flora and the APC,native,native,native
Acacia pteraneura Maslin & J.E.Reid,Acacia pteraneura,native,Acacia pteraneura Maslin & J.E.Reid,Acacia pteraneura,native,Maslin & J.E.Reid,accepted,Similar for the state flora and the APC,native,native,native
Acacia ptychophylla F.Muell.,Acacia ptychophylla,native,Acacia ptychophylla F.Muell.,Acacia ptychophylla,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia ramulosa W.Fitzg.,Acacia ramulosa,native,Acacia ramulosa W.Fitzg.,Acacia ramulosa,native,W.Fitzg.,accepted,Similar for the state flora and the APC,native,native,native
Acacia ramulosa W.Fitzg. var. linophylla (W.Fitzg.) Pedley,Acacia ramulosa var. linophylla,native,Acacia ramulosa var. linophylla (W.Fitzg.) Pedley,Acacia ramulosa var. linophylla,native,(W.Fitzg.) Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia ramulosa W.Fitzg. var. ramulosa,Acacia ramulosa var. ramulosa,native,Acacia ramulosa W.Fitzg. var. ramulosa,Acacia ramulosa var. ramulosa,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia repens A.S.George,Acacia repens,native,Acacia repens A.S.George,Acacia repens,native,A.S.George,accepted,Similar for the state flora and the APC,native,native,native
Acacia retivenea F.Muell.,Acacia retivenea,native,Acacia retivenea F.Muell.,Acacia retivenea,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia retivenea F.Muell. subsp. retivenea,Acacia retivenea subsp. retivenea,native,Acacia retivenea F.Muell. subsp. retivenea,Acacia retivenea subsp. retivenea,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia rhodophloia Maslin,Acacia rhodophloia,native,Acacia rhodophloia Maslin,Acacia rhodophloia,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia richardsii Maslin,Acacia richardsii,native,Acacia richardsii Maslin,Acacia richardsii,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia rigens A.Cunn. ex G.Don,Acacia rigens,native,Acacia rigens A.Cunn. ex G.Don,Acacia rigens,native,A.Cunn. ex G.Don,accepted,Similar for the state flora and the APC,native,native,native
Acacia rigescens Tindale & Bedward,Acacia rigescens,native,Acacia rigescens Tindale & Bedward,Acacia rigescens,native,Tindale & Bedward,accepted,Similar for the state flora and the APC,native,native,native
Acacia sabulosa Maslin,Acacia sabulosa,native,Acacia sabulosa Maslin,Acacia sabulosa,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia salicina Lindl.,Acacia salicina,native,Acacia salicina Lindl.,Acacia salicina,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Acacia scopulorum Pedley,Acacia scopulorum,native,Acacia scopulorum Pedley,Acacia scopulorum,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia sericoflora Pedley,Acacia sericoflora,native,Acacia sericoflora Pedley,Acacia sericoflora,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia sericophylla F.Muell.,Acacia sericophylla,native,Acacia sericophylla F.Muell.,Acacia sericophylla,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia sessiliceps F.Muell.,Acacia sessiliceps,native,Acacia oswaldii F.Muell.,Acacia oswaldii,native,F.Muell.,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Acacia setulifera Benth.,Acacia setulifera,native,Acacia setulifera Benth.,Acacia setulifera,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia shirleyi Maiden,Acacia shirleyi,native,Acacia shirleyi Maiden,Acacia shirleyi,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia sibirica S.Moore,Acacia sibirica,native,Acacia sibirica S.Moore,Acacia sibirica,native,S.Moore,accepted,Similar for the state flora and the APC,native,native,native
Acacia simsii A.Cunn. ex Benth.,Acacia simsii,native,Acacia simsii A.Cunn. ex Benth.,Acacia simsii,native,A.Cunn. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia sp. affin. oncinocarpa (C.R.Michell 4200),Acacia sp. affin. oncinocarpa,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia sp. Baroalba (K.G.Brennan 186),Acacia sp. Baroalba,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia sp. blue mulga (C.R.Dunlop 1951),Acacia sp. blue mulga,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia sp. Bradshaw (B.Wirf 1484) Cowie & M.D.Barrett,Acacia sp. Bradshaw,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia sp. China Wall (K.G.Brennan 11901) K.G.Brennan,Acacia sp. China Wall,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia sp. Dinner Creek (K.G.Brennan 354) K.G.Brennan,Acacia sp. Dinner Creek,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia sp. El Sharana (N.B.Byrnes 1326) G.J.Leach,Acacia sp. El Sharana,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia sp. Gimbat (J.Russell-Smith 5223) G.J.Leach,Acacia sp. Gimbat,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia sp. Goomadeer (K.G.Brennan 5756) K.G.Brennan,Acacia sp. Goomadeer,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia sp. Gove (N.B.Byrnes 2586) G.J.Leach,Acacia sp. Gove,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia sp. holey trunk (P.K.Latz 12458),Acacia sp. holey trunk,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia sp. Indiana Station (P.K.Latz 4430),Acacia sp. Indiana Station,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia sp. Jim Jim Falls (M.Lazarides 9075),Acacia sp. Jim Jim Falls,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia sp. Krichauff Range (A.Soos 241),Acacia sp. Krichauff Range,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia sp. Kununurra (Lullfitz 6195) NSW Herbarium,Acacia sp. Kununurra,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia sp. Lake Mackay (P.K.Latz 12836),Acacia sp. Lake Mackay,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia sp. Lake Woods (N.Forde 248) K.G.Brennan,Acacia sp. Lake Woods,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia sp. laterite (I.D.Cowie 8754) Cowie,Acacia sp. laterite,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia sp. Timber Creek (D.L.Lewis 2090) Jobson,Acacia sp. Timber Creek,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia sp. Urandangie (L.Pedley 2025) Maslin,Acacia sp. Urandangie,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia spondylophylla F.Muell.,Acacia spondylophylla,native,Acacia spondylophylla F.Muell.,Acacia spondylophylla,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
"Acacia stellaticeps Kodela, Tindale & D.Keith",Acacia stellaticeps,native,"Acacia stellaticeps Kodela, Tindale & D.Keith",Acacia stellaticeps,native,"Kodela, Tindale & D.Keith",accepted,Similar for the state flora and the APC,native,native,native
Acacia stenophylla A.Cunn. ex Benth.,Acacia stenophylla,native,Acacia stenophylla A.Cunn. ex Benth.,Acacia stenophylla,native,A.Cunn. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia stigmatophylla A.Cunn. ex Benth.,Acacia stigmatophylla,native,Acacia stigmatophylla A.Cunn. ex Benth.,Acacia stigmatophylla,native,A.Cunn. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia stipuligera F.Muell.,Acacia stipuligera,native,Acacia stipuligera F.Muell.,Acacia stipuligera,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia stipulosa F.Muell.,Acacia stipulosa,native,Acacia stipulosa F.Muell.,Acacia stipulosa,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia strongylophylla F.Muell.,Acacia strongylophylla,native,Acacia strongylophylla F.Muell.,Acacia strongylophylla,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia subcontorta Maslin,Acacia subcontorta,native,Acacia subcontorta Maslin,Acacia subcontorta,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia sublanata Benth.,Acacia sublanata,native,Acacia sublanata Benth.,Acacia sublanata,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia subternata F.Muell.,Acacia subternata,native,Acacia subternata F.Muell.,Acacia subternata,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia symonii Whibley,Acacia symonii,native,Acacia symonii Whibley,Acacia symonii,native,Whibley,accepted,Similar for the state flora and the APC,native,native,native
Acacia synchronicia Maslin,Acacia synchronicia,native,Acacia synchronicia Maslin,Acacia synchronicia,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia tenuior Maiden,Acacia tenuior,native,Acacia tenuior Maiden,Acacia tenuior,NA,Maiden,accepted,Not recorded on the APC as present in this state,native,native,native
Acacia tenuissima F.Muell.,Acacia tenuissima,native,Acacia tenuissima F.Muell.,Acacia tenuissima,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia tephrina Pedley,Acacia tephrina,native,Acacia tephrina Pedley,Acacia tephrina,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia tetragonophylla F.Muell.,Acacia tetragonophylla,native,Acacia tetragonophylla F.Muell.,Acacia tetragonophylla,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia thomsonii Maslin & M.W.McDonald,Acacia thomsonii,native,Acacia thomsonii Maslin & M.W.McDonald,Acacia thomsonii,native,Maslin & M.W.McDonald,accepted,Similar for the state flora and the APC,native,native,native
