State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Amphibolis antarctica (Labill.) Sond. & Asch. ex Asch.,Amphibolis antarctica,native,Amphibolis antarctica (Labill.) Sond. & Asch.,Amphibolis antarctica,native,(Labill.) Sond. & Asch.,accepted,Similar for the state flora and the APC,native,native,native
Amphibromus archeri (Hook.f.) P.Morris,Amphibromus archeri,native,Amphibromus archeri (Hook.f.) P.Morris,Amphibromus archeri,native,(Hook.f.) P.Morris,accepted,Similar for the state flora and the APC,native,native,native
Amphibromus fluitans Kirk,Amphibromus fluitans,doubtfully introduced,Amphibromus fluitans Kirk,Amphibromus fluitans,native,Kirk,accepted,"According to the state flora is doubtfully introduced, while according to the APC is native",doubtfully introduced,introduced,not enough information to assign degree of establishment
Amphibromus macrorhinus S.W.L.Jacobs & Lapinpuro,Amphibromus macrorhinus,native,Amphibromus macrorhinus S.W.L.Jacobs & Lapinpuro,Amphibromus macrorhinus,native,S.W.L.Jacobs & Lapinpuro,accepted,Similar for the state flora and the APC,native,native,native
Amphibromus neesii Steud.,Amphibromus neesii,native,Amphibromus neesii Steud.,Amphibromus neesii,native,Steud.,accepted,Similar for the state flora and the APC,native,native,native
Amphibromus nervosus (Hook.f.) Baill.,Amphibromus nervosus,native,Amphibromus nervosus (Hook.f.) Baill.,Amphibromus nervosus,native,(Hook.f.) Baill.,accepted,Similar for the state flora and the APC,native,native,native
Amphibromus recurvatus Swallen,Amphibromus recurvatus,native,Amphibromus recurvatus Swallen,Amphibromus recurvatus,native,Swallen,accepted,Similar for the state flora and the APC,native,native,native
Amphibromus sinuatus S.W.L.Jacobs & Lapinpuro,Amphibromus sinuatus,native,Amphibromus sinuatus S.W.L.Jacobs & Lapinpuro,Amphibromus sinuatus,native,S.W.L.Jacobs & Lapinpuro,accepted,Similar for the state flora and the APC,native,native,native
Amsinckia calycina (Moris) Chater,Amsinckia calycina,introduced,Amsinckia calycina (Moris) Chater,Amsinckia calycina,naturalised,(Moris) Chater,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Amsinckia lycopsoides (Lehm.) Lehm.,Amsinckia lycopsoides,introduced,Amsinckia lycopsoides Lehm.,Amsinckia lycopsoides,NA,Lehm.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Anchusa arvensis (L.) M.Bieb.,Anchusa arvensis,introduced,Anchusa arvensis (L.) M.Bieb.,Anchusa arvensis,naturalised,(L.) M.Bieb.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Androstoma verticillata (Hook.f.) Quinn,Androstoma verticillata,native,Androstoma verticillata (Hook.f.) Quinn,Androstoma verticillata,native,(Hook.f.) Quinn,accepted,Similar for the state flora and the APC,native,native,native
Anemone crassifolia Hook.,Anemone crassifolia,native,Anemone crassifolia Hook.,Anemone crassifolia,native,Hook.,accepted,Similar for the state flora and the APC,native,native,native
Angianthus preissianus (Steetz) Benth.,Angianthus preissianus,native,Angianthus preissianus (Steetz) Benth.,Angianthus preissianus,native,(Steetz) Benth.,accepted,Similar for the state flora and the APC,native,native,native
Anigozanthos flavidus DC.,Anigozanthos flavidus,introduced,Anigozanthos flavidus Redouté,Anigozanthos flavidus,NA,Redouté,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Anisodontea capensis (L.) D.M.Bates,Anisodontea capensis,introduced,Anisodontea capensis (L.) D.M.Bates,Anisodontea capensis,naturalised,(L.) D.M.Bates,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Anisotome procumbens (F.Muell.) C.J.Webb,Anisotome procumbens,native,Anisotome procumbens (F.Muell.) C.J.Webb,Anisotome procumbens,native,(F.Muell.) C.J.Webb,accepted,Similar for the state flora and the APC,native,native,native
Anodopetalum biglandulosum (A.Cunn. ex Hook.) Hook.f.,Anodopetalum biglandulosum,native,Anodopetalum biglandulosum (A.Cunn. ex Hook.) Hook.f.,Anodopetalum biglandulosum,native,(A.Cunn. ex Hook.) Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Anogramma leptophylla (L.) Link,Anogramma leptophylla,native,Anogramma leptophylla (L.) Link,Anogramma leptophylla,native,(L.) Link,accepted,Similar for the state flora and the APC,native,native,native
Anopterus glandulosus Labill.,Anopterus glandulosus,native,Anopterus glandulosus Labill.,Anopterus glandulosus,native,Labill.,accepted,Similar for the state flora and the APC,native,native,native
Anredera cordifolia (Ten.) Steenis,Anredera cordifolia,introduced,Anredera cordifolia (Ten.) Steenis,Anredera cordifolia,naturalised,(Ten.) Steenis,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Anthemis arvensis L.,Anthemis arvensis,introduced,Anthemis arvensis L.,Anthemis arvensis,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Anthemis cotula L.,Anthemis cotula,introduced,Anthemis cotula L.,Anthemis cotula,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Anthosachne kingiana (Endl.) Govaerts subsp. multiflora (Banks & Sol. ex Hook.f.) Govaerts,Anthosachne kingiana subsp. multiflora,introduced,Anthosachne kingiana subsp. multiflora (Banks & Sol. ex Hook.f.) Govaerts,Anthosachne kingiana subsp. multiflora,native,(Banks & Sol. ex Hook.f.) Govaerts,accepted,"According to the state flora is introduced, while according to the APC is native",introduced,introduced,not enough information to assign degree of establishment
Anthosachne scabra (R.Br.) Nevski,Anthosachne scabra,native,Anthosachne scabra (R.Br.) Nevski,Anthosachne scabra,native,(R.Br.) Nevski,accepted,Similar for the state flora and the APC,native,native,native
Anthoxanthum odoratum L.,Anthoxanthum odoratum,introduced,Anthoxanthum odoratum L.,Anthoxanthum odoratum,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Anthriscus caucalis M.Bieb.,Anthriscus caucalis,introduced,Anthriscus caucalis M.Bieb.,Anthriscus caucalis,naturalised,M.Bieb.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Anthyllis vulneraria L.,Anthyllis vulneraria,native,Anthyllis vulneraria L.,Anthyllis vulneraria,NA,L.,accepted,Not recorded on the APC as present in this state,native,native,native
Antirrhinum majus L.,Antirrhinum majus,introduced,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,introduced,introduced,not enough information to assign degree of establishment
Aotus ericoides (Vent.) G.Don,Aotus ericoides,native,Aotus ericoides (Vent.) G.Don,Aotus ericoides,native,(Vent.) G.Don,accepted,Similar for the state flora and the APC,native,native,native
Apalochlamys spectabilis (Labill.) Steud.,Apalochlamys spectabilis,native,Apalochlamys spectabilis (Labill.) Steud.,Apalochlamys spectabilis,native,(Labill.) Steud.,accepted,Similar for the state flora and the APC,native,native,native
Aphanes arvensis L.,Aphanes arvensis,native,Aphanes arvensis L.,Aphanes arvensis,naturalised,L.,accepted,"According to the state flora is native, while according to the APC is naturalised",naturalised,introduced,established
Aphanes australiana (Rothm.) Rothm.,Aphanes australiana,native,Aphanes australiana (Rothm.) Rothm.,Aphanes australiana,native,(Rothm.) Rothm.,accepted,Similar for the state flora and the APC,native,native,native
Aphanes microcarpa (Boiss. & Reut.) Rothm.,Aphanes microcarpa,native,Aphanes inexspectata W.Lippert,Aphanes inexspectata,naturalised,W.Lippert,misapplied,"According to the state flora is native, while according to the APC is naturalised",naturalised,introduced,established
Aphelia gracilis Sond.,Aphelia gracilis,native,Aphelia gracilis Sond.,Aphelia gracilis,native,Sond.,accepted,Similar for the state flora and the APC,native,native,native
Aphelia pumilio F.Muell. ex Sond.,Aphelia pumilio,native,Aphelia pumilio F.Muell. ex Sond.,Aphelia pumilio,native,F.Muell. ex Sond.,accepted,Similar for the state flora and the APC,native,native,native
Apium annuum P.S.Short,Apium annuum,native,Apium annuum P.S.Short,Apium annuum,native,P.S.Short,accepted,Similar for the state flora and the APC,native,native,native
Apium australe Thouars,Apium australe,native,NA,NA,NA,NA,pro parte misapplied,"It corresponds to several accepted names on the APC due to have been pro parte misapplied, therefore it is impossible to assign one",native,native,native
Apium insulare P.S.Short,Apium insulare,native,Apium insulare P.S.Short,Apium insulare,native,P.S.Short,accepted,Similar for the state flora and the APC,native,native,native
Apium prostratum Labill. ex Vent. subsp. prostratum var. filiforme (A.Rich.) Kirk,Apium prostratum var. filiforme,native,Apium prostratum var. filiforme (A.Rich.) Kirk,Apium prostratum var. filiforme,native,(A.Rich.) Kirk,accepted,Similar for the state flora and the APC,native,native,native
Apium prostratum Labill. ex Vent. subsp. prostratum var. prostratum,Apium prostratum var. prostratum,native,Apium prostratum Vent. var. prostratum,Apium prostratum var. prostratum,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Apodasmia brownii (Hook.f.) B.G.Briggs & L.A.S.Johnson,Apodasmia brownii,native,Apodasmia brownii (Hook.f.) B.G.Briggs & L.A.S.Johnson,Apodasmia brownii,native,(Hook.f.) B.G.Briggs & L.A.S.Johnson,accepted,Similar for the state flora and the APC,native,native,native
Aponogeton distachyos L.f.,Aponogeton distachyos,introduced,Aponogeton distachyos L.f.,Aponogeton distachyos,naturalised,L.f.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Aquilegia vulgaris L.,Aquilegia vulgaris,introduced,Aquilegia vulgaris L.,Aquilegia vulgaris,doubtfully naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,established
Arabidopsis thaliana (L.) Heynh.,Arabidopsis thaliana,introduced,Arabidopsis thaliana (L.) Heynh.,Arabidopsis thaliana,naturalised,(L.) Heynh.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Arbutus unedo L.,Arbutus unedo,introduced,Arbutus unedo L.,Arbutus unedo,doubtfully naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,established
Archeria comberi Melville,Archeria comberi,native,Archeria comberi Melville,Archeria comberi,native,Melville,accepted,Similar for the state flora and the APC,native,native,native
Archeria eriocarpa Hook.f.,Archeria eriocarpa,native,Archeria eriocarpa Hook.f.,Archeria eriocarpa,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Archeria hirtella (Hook.f.) Hook.f.,Archeria hirtella,native,Archeria hirtella (Hook.f.) Hook.f.,Archeria hirtella,native,(Hook.f.) Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Archeria minor Hook.f.,Archeria minor,native,Archeria minor Hook.f.,Archeria minor,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Archeria serpyllifolia Hook.f.,Archeria serpyllifolia,native,Archeria serpyllifolia Hook.f.,Archeria serpyllifolia,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Arctium minus (Hill) Bernh.,Arctium minus,introduced,Arctium minus (Hill) Bernh.,Arctium minus,naturalised,(Hill) Bernh.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Arctotheca calendula (L.) K.Lewin,Arctotheca calendula,introduced,Arctotheca calendula (L.) K.Lewin,Arctotheca calendula,naturalised,(L.) K.Lewin,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Arctotheca populifolia (P.J.Bergius) Norl.,Arctotheca populifolia,introduced,Arctotheca populifolia (P.J.Bergius) Norl.,Arctotheca populifolia,naturalised,(P.J.Bergius) Norl.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Arctotis stoechadifolia P.J.Bergius,Arctotis stoechadifolia,introduced,Arctotis stoechadifolia P.J.Bergius,Arctotis stoechadifolia,naturalised,P.J.Bergius,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Arenaria leptoclados (Rchb.) Guss.,Arenaria leptoclados,introduced,Arenaria leptoclados (Rchb.) Guss.,Arenaria leptoclados,naturalised,(Rchb.) Guss.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Arenaria serpyllifolia L.,Arenaria serpyllifolia,introduced,Arenaria serpyllifolia L.,Arenaria serpyllifolia,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Argemone ochroleuca Sweet subsp. ochroleuca,Argemone ochroleuca subsp. ochroleuca,native,Argemone ochroleuca Sweet subsp. ochroleuca,Argemone ochroleuca subsp. ochroleuca,naturalised,NA,accepted,"According to the state flora is native, while according to the APC is naturalised",naturalised,introduced,established
