State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Acacia pravifolia F.Muell.,Acacia pravifolia,native,Acacia pravifolia F.Muell.,Acacia pravifolia,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia provincialis A.Camus,Acacia provincialis,native,Acacia provincialis A.Camus,Acacia provincialis,native,A.Camus,accepted,Similar for the state flora and the APC,native,native,native
Acacia provincialis/retinodes,Acacia provincialis/retinodes,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia pruinocarpa Tindale,Acacia pruinocarpa,native,Acacia pruinocarpa Tindale,Acacia pruinocarpa,native,Tindale,accepted,Similar for the state flora and the APC,native,native,native
Acacia pteraneura Maslin & J.E.Reid,Acacia pteraneura,native,Acacia pteraneura Maslin & J.E.Reid,Acacia pteraneura,native,Maslin & J.E.Reid,accepted,Similar for the state flora and the APC,native,native,native
Acacia pulchella R.Br. var. glaberrima Meisn.,Acacia pulchella var. glaberrima,introduced,Acacia pulchella var. glaberrima Meisn.,Acacia pulchella var. glaberrima,naturalised,Meisn.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Acacia pycnantha Benth.,Acacia pycnantha,native,Acacia pycnantha Benth.,Acacia pycnantha,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia quornensis J.M.Black,Acacia quornensis,native,Acacia quornensis J.M.Black,Acacia quornensis,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Acacia ramulosa,Acacia ramulosa var.,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia ramulosa W.Fitzg. var. linophylla (W.Fitzg.) Pedley,Acacia ramulosa var. linophylla,native,Acacia ramulosa var. linophylla (W.Fitzg.) Pedley,Acacia ramulosa var. linophylla,native,(W.Fitzg.) Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia ramulosa W.Fitzg. var. ramulosa,Acacia ramulosa var. ramulosa,native,Acacia ramulosa W.Fitzg. var. ramulosa,Acacia ramulosa var. ramulosa,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia retinodes Schltdl.,Acacia retinodes,native,Acacia retinodes Schltdl.,Acacia retinodes,native colonising,Schltdl.,accepted,"According to the state flora is native, while according to the APC is native colonising",native colonising,native,native
Acacia rhetinocarpa J.M.Black,Acacia rhetinocarpa,native,Acacia rhetinocarpa J.M.Black,Acacia rhetinocarpa,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Acacia rhigiophylla F.Muell. ex Benth.,Acacia rhigiophylla,native,Acacia rhigiophylla F.Muell. ex Benth.,Acacia rhigiophylla,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia rhodophloia Maslin,Acacia rhodophloia,native,Acacia rhodophloia Maslin,Acacia rhodophloia,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia rigens A.Cunn. ex G.Don,Acacia rigens,native,Acacia rigens A.Cunn. ex G.Don,Acacia rigens,native,A.Cunn. ex G.Don,accepted,Similar for the state flora and the APC,native,native,native
Acacia rivalis J.M.Black,Acacia rivalis,native,Acacia rivalis J.M.Black,Acacia rivalis,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Acacia rupicola F.Muell. ex Benth.,Acacia rupicola,native,Acacia rupicola F.Muell. ex Benth.,Acacia rupicola,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia salicina Lindl.,Acacia salicina,native,Acacia salicina Lindl.,Acacia salicina,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Acacia saligna (Labill.) H.L.Wendl.,Acacia saligna,introduced,Acacia saligna (Labill.) H.L.Wendl.,Acacia saligna,naturalised,(Labill.) H.L.Wendl.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Acacia schinoides Benth.,Acacia schinoides,introduced,Acacia schinoides Benth.,Acacia schinoides,NA,Benth.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Acacia sclerophylla Lindl. var. sclerophylla,Acacia sclerophylla var. sclerophylla,native,Acacia sclerophylla Lindl. var. sclerophylla,Acacia sclerophylla var. sclerophylla,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia sericophylla F.Muell.,Acacia sericophylla,native,Acacia sericophylla F.Muell.,Acacia sericophylla,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia sibirica S.Moore,Acacia sibirica,native,Acacia sibirica S.Moore,Acacia sibirica,native,S.Moore,accepted,Similar for the state flora and the APC,native,native,native
Acacia simmonsiana O'Leary & Maslin,Acacia simmonsiana,native,Acacia simmonsiana O'Leary & Maslin,Acacia simmonsiana,native,O'Leary & Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia sp. Blyth Range (W.V.Fitzgerald s.n. 1898)  WA Herbarium,Acacia sp. Blyth Range (W.V.Fitzgerald s.n. 1898),native,Acacia sp. Blyth Range (W.V.Fitzgerald s.n. 1898) WA Herbarium,Acacia sp. Blyth Range (W.V.Fitzgerald s.n. 1898),native,WA Herbarium,accepted,Similar for the state flora and the APC,native,native,native
Acacia sp. Winged (C.R.Alcock 4936)  Maslin,Acacia sp. Winged (C.R.Alcock 4936),native,Acacia sp. Winged (C.R.Alcock 4936) Maslin,Acacia sp. Winged (C.R.Alcock 4936),native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia sp. Winged (C.R.Alcock 4936)  Maslin x Acacia nematophylla F.Muell. ex Benth.,Acacia sp. Winged (C.R.Alcock 4936) x Acacia nematophylla,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia spilleriana J.E.Br.,Acacia spilleriana,native,Acacia spilleriana J.E.Br.,Acacia spilleriana,native,J.E.Br.,accepted,Similar for the state flora and the APC,native,native,native
Acacia spinescens Benth.,Acacia spinescens,native,Acacia spinescens Benth.,Acacia spinescens,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia spooneri O'Leary,Acacia spooneri,native,Acacia spooneri O'Leary,Acacia spooneri,native,O'Leary,accepted,Similar for the state flora and the APC,native,native,native
Acacia stenophylla A.Cunn. ex Benth.,Acacia stenophylla,native,Acacia stenophylla A.Cunn. ex Benth.,Acacia stenophylla,native,A.Cunn. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia stricta (Andrews) Willd.,Acacia stricta,native,Acacia stricta (Andrews) Willd.,Acacia stricta,native,(Andrews) Willd.,accepted,Similar for the state flora and the APC,native,native,native
Acacia strongylophylla F.Muell.,Acacia strongylophylla,native,Acacia strongylophylla F.Muell.,Acacia strongylophylla,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia suaveolens (Sm.) Willd.,Acacia suaveolens,native,Acacia suaveolens (Sm.) Willd.,Acacia suaveolens,native,(Sm.) Willd.,accepted,Similar for the state flora and the APC,native,native,native
Acacia subcontorta Maslin,Acacia subcontorta,native,Acacia subcontorta Maslin,Acacia subcontorta,NA,Maslin,accepted,Not recorded on the APC as present in this state,native,native,native
Acacia symonii Whibley,Acacia symonii,native,Acacia symonii Whibley,Acacia symonii,native,Whibley,accepted,Similar for the state flora and the APC,native,native,native
Acacia tarculensis J.M.Black,Acacia tarculensis,native,Acacia tarculensis J.M.Black,Acacia tarculensis,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Acacia tenuior Maiden,Acacia tenuior,native,Acacia tenuior Maiden,Acacia tenuior,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia tenuissima F.Muell.,Acacia tenuissima,native,Acacia tenuissima F.Muell.,Acacia tenuissima,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia tetragonophylla F.Muell.,Acacia tetragonophylla,native,Acacia tetragonophylla F.Muell.,Acacia tetragonophylla,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia toondulya O'Leary,Acacia toondulya,native,Acacia toondulya O'Leary,Acacia toondulya,native,O'Leary,accepted,Similar for the state flora and the APC,native,native,native
Acacia trineura F.Muell.,Acacia trineura,native,Acacia trineura F.Muell.,Acacia trineura,native colonising,F.Muell.,accepted,"According to the state flora is native, while according to the APC is native colonising",native colonising,native,native
Acacia triquetra Benth.,Acacia triquetra,native,Acacia triquetra Benth.,Acacia triquetra,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia uncifolia (J.M.Black) O'Leary,Acacia uncifolia,native,Acacia uncifolia (J.M.Black) O'Leary,Acacia uncifolia,native,(J.M.Black) O'Leary,accepted,Similar for the state flora and the APC,native,native,native
Acacia validinervia Maiden & Blakely,Acacia validinervia,native,Acacia validinervia Maiden & Blakely,Acacia validinervia,native,Maiden & Blakely,accepted,Similar for the state flora and the APC,native,native,native
Acacia verniciflua A.Cunn.,Acacia verniciflua,native,Acacia verniciflua A.Cunn.,Acacia verniciflua,NA,A.Cunn.,accepted,Not recorded on the APC as present in this state,native,native,native
Acacia verticillata (L'Her.) Willd. subsp. ovoidea (Benth.)Court,Acacia verticillata subsp. ovoidea,native,Acacia verticillata subsp. ovoidea (Benth.) Court,Acacia verticillata subsp. ovoidea,native,(Benth.) Court,accepted,Similar for the state flora and the APC,native,native,native
Acacia vestita Ker Gawl.,Acacia vestita,introduced,Acacia vestita Ker Gawl.,Acacia vestita,NA,Ker Gawl.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Acacia victoriae,Acacia victoriae subsp.,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia victoriae Benth. subsp. arida Pedley,Acacia victoriae subsp. arida,native,Acacia victoriae subsp. arida Pedley,Acacia victoriae subsp. arida,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia victoriae Benth. subsp. victoriae,Acacia victoriae subsp. victoriae,native,Acacia victoriae Benth. subsp. victoriae,Acacia victoriae subsp. victoriae,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia wattsiana F.Muell. ex Benth.,Acacia wattsiana,native,Acacia wattsiana F.Muell. ex Benth.,Acacia wattsiana,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia whibleyana R.S.Cowan & Maslin,Acacia whibleyana,native,Acacia whibleyana R.S.Cowan & Maslin,Acacia whibleyana,native,R.S.Cowan & Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia wilhelmiana F.Muell.,Acacia wilhelmiana,native,Acacia wilhelmiana F.Muell.,Acacia wilhelmiana,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia x grayana J.H.Willis,Acacia x grayana,native,Acacia x grayana J.H.Willis,Acacia x grayana,native,J.H.Willis,accepted,Similar for the state flora and the APC,native,native,native
Acaena echinata Nees,Acaena echinata,native,Acaena echinata Nees,Acaena echinata,native,Nees,accepted,Similar for the state flora and the APC,native,native,native
Acaena novae-zelandiae Kirk,Acaena novae-zelandiae,native,Acaena novae-zelandiae Kirk,Acaena novae-zelandiae,native,Kirk,accepted,Similar for the state flora and the APC,native,native,native
Acaena ovina A.Cunn.,Acaena ovina,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acaena x anserovina Orchard,Acaena x anserovina,native,Acaena x anserovina Orchard,Acaena x anserovina,native,Orchard,accepted,Similar for the state flora and the APC,native,native,native
Acanthocladium dockeri F.Muell.,Acanthocladium dockeri,native,Acanthocladium dockeri F.Muell.,Acanthocladium dockeri,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acanthus mollis L.,Acanthus mollis,introduced,Acanthus mollis L.,Acanthus mollis,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Acer campestre L.,Acer campestre,introduced,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,introduced,introduced,not enough information to assign degree of establishment
Acer negundo L.,Acer negundo,introduced,Acer negundo L.,Acer negundo,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Acer pseudoplatanus L.,Acer pseudoplatanus,introduced,Acer pseudoplatanus L.,Acer pseudoplatanus,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Achillea distans Waldst. & Kit. ex Willd.,Achillea distans,introduced,Achillea distans Waldst. & Kit. ex Willd.,Achillea distans,naturalised,Waldst. & Kit. ex Willd.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Achillea millefolium L.,Achillea millefolium,introduced,Achillea millefolium L.,Achillea millefolium,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Achillea tomentosa L.,Achillea tomentosa,introduced,Achillea tomentosa L.,Achillea tomentosa,doubtfully naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,established
Achnophora tatei F.Muell.,Achnophora tatei,native,Achnophora tatei F.Muell.,Achnophora tatei,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acianthus caudatus R.Br.,Acianthus caudatus,native,Acianthus caudatus R.Br.,Acianthus caudatus,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Acianthus pusillus D.L.Jones,Acianthus pusillus,native,Acianthus pusillus D.L.Jones,Acianthus pusillus,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Acrotriche affinis DC.,Acrotriche affinis,native,Acrotriche affinis DC.,Acrotriche affinis,native,DC.,accepted,Similar for the state flora and the APC,native,native,native
