Site,Plot,reads_samp,Fire_Treatment,Tube,weight_mg,Sample_Type,Samplename_ITS,sample_num,barcode,OTU,count,resampled_count,resampled_date,kingdom,phylum,class,order,family,genus,species,n,score,SH_species,SH_gb_acc,SH_sh_acc,SH_type,identity,coverage,trophicMode,guild,confidenceRanking,growthForm,trait,notes,citationSource,unite_db_version,date_assigned,qbit_DNA_conc_ng_uL,guild2,exploration_type,Ecm_lineage,myco_reads,burn_reads,RA_samp,RA_total_reads,RA_total_Burn
VCMSECEucFor01,VCEF04,100198,B,93,0.398,Hyphae,SMM0305,305,SMM0305-POW14852A205-AAGKYY3M5,ITSall_OTUj_33,1309,49,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula_pseudoareolata,1,1,Russula_pseudoareolata,UDB013460,SH1546770.08FU,reps,0.98728813559322,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:28:58 2021,NA,Ectomycorrhizal,contact,/russula-lactarius,765354,521119,0.013064133016627079,0.0017103196690681699,0.0025119022718419403
VCMSECEucFor01,VCEF04,100198,B,93,0.398,Hyphae,SMM0305,305,SMM0305-POW14852A205-AAGKYY3M5,ITSall_OTUj_4835,30,1,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius_archeri,1,1,Cortinarius_archeri,AF112142,SH1527298.08FU,refs,1,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:28:58 2021,NA,Ectomycorrhizal,medium-distance_fringe,/cortinarius,765354,521119,2.9940717379588417e-4,3.9197547801409544e-5,5.756842487032712e-5
VCMSECEucFor01,VCEF04,100198,B,93,0.398,Hyphae,SMM0305,305,SMM0305-POW14852A205-AAGKYY3M5,ITSall_OTUa_2914,206,6,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,NA,1,1,Amanita_xanthocephala,AY194982,SH1247291.08FU,reps_singleton,0.96551724137931,1,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Agaricoid,NULL,Included due to manual confirmation,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Wolfe BE, et al. 2012. PLoS ONE 7:e39597 ((https://doi.org/10.1371/journal.pone.0039597)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)); http://en.wikipedia.org/wiki/List_of_deadly_fungi ((http://en.wikipedia.org/wiki/List_of_deadly_fungi))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Ectomycorrhizal,contact,/amanita,765354,521119,0.0020559292600650712,2.691564949030122e-4,3.953031841095796e-4
VCMSECEucFor01,VCEF05,24468,U,94,0.431,Hyphae,SMM0306,306,SMM0306-POW14852A206-AAGKYY3M5,ITSall_OTUb_49,9789,485,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,NA,10,0.909090909090909,Laccaria_canaliculata,JX270735,SH1553011.08FU,reps,0.894230769230769,0.894230769230769,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Ectomycorrhizal,short-distance_delicate,/laccaria,765354,244235,0.4000735654732712,0.012790159847599934,0.04008025057833644
VCMSECEucFor01,VCEF05,24468,U,94,0.431,Hyphae,SMM0306,306,SMM0306-POW14852A206-AAGKYY3M5,ITSall_OTUa_70,26,0,NA,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Ruhlandiella,NA,2,1,Ruhlandiella_sp,UDB0780094,SH3597475.08FU,reps,0.97752808988764,1,Symbiotroph,Ectomycorrhizal,Highly Probable,NULL,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Ectomycorrhizal,short-distance_coarse,/terfezia-peziza_depressa,765354,244235,0.0010626123916952755,3.397120809455494e-5,1.064548488136426e-4
VCMSECEucFor01,VCEF05,24468,U,94,0.431,Hyphae,SMM0306,306,SMM0306-POW14852A206-AAGKYY3M5,ITSall_OTUa_7612,251,13,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,NA,1,1,Russula_sp,UDB004069,SH1569627.08FU,reps,0.987124463519313,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Ectomycorrhizal,contact,/russula-lactarius,765354,244235,0.010258296550596699,3.279528166051265e-4,0.0010276987327778573
VCMSECEucFor01,VCEF05,24468,U,94,0.431,Hyphae,SMM0306,306,SMM0306-POW14852A206-AAGKYY3M5,ITSall_OTUj_464,48,0,NA,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius_umerensis,1,1,Lactarius_umerensis,MF461613,SH1632935.08FU,reps,1,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,Common name - milk-cap,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Ectomycorrhizal,medium-distance_smooth,/russula-lactarius,765354,244235,0.00196174595389897,6.271607648225528e-5,1.965320285790325e-4
VCMSECEucFor01,VCEF05,24468,U,94,0.431,Hyphae,SMM0306,306,SMM0306-POW14852A206-AAGKYY3M5,ITSall_OTUc_1019,10,0,NA,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,NA,3,1,Thelephoraceae_sp,EF218838,SH1893602.08FU,refs,0.968325791855204,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Corticioid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Ectomycorrhizal,medium-distance_smooth,/tomentella-thelephora,765354,244235,4.086970737289521e-4,1.3065849267136514e-5,4.094417262063177e-5
VCMSECEucFor01,VCEF05,24468,U,94,0.431,Hyphae,SMM0306,306,SMM0306-POW14852A206-AAGKYY3M5,ITSall_OTUa_3623,32,1,Fri Mar 21 23:04:47 2025,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Ruhlandiella,NA,5,0.833333333333333,Ruhlandiella_berolinensis,MG925394,SH2590778.08FU,reps_singleton,0.960674157303371,0.98876404494382,Symbiotroph,Ectomycorrhizal,Highly Probable,NULL,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,Ectomycorrhizal,short-distance_coarse,/terfezia-peziza_depressa,765354,244235,0.0013078306359326467,4.1810717654836844e-5,1.3102135238602167e-4
VCMSECEucFor01,VCEF05,24468,U,94,0.431,Hyphae,SMM0306,306,SMM0306-POW14852A206-AAGKYY3M5,ITSall_OTUa_135,421,17,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,NA,1,1,Tomentella_sp,UDB003338,SH1502382.08FU,refs,1,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Corticioid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Ectomycorrhizal,medium-distance_smooth,/tomentella-thelephora,765354,244235,0.017206146803988884,5.500722541464472e-4,0.0017237496673285974
VCMSECEucFor01,VCEF05,24468,U,94,0.431,Hyphae,SMM0306,306,SMM0306-POW14852A206-AAGKYY3M5,ITSall_OTUj_112,751,33,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe_albofloccosa,1,1,Inocybe_albofloccosa,KJ729864,SH1569561.08FU,reps,1,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,Sensu stricto (Matheny 2009).,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Matheny PB. 2009. McIlvainea 18:11-21 ((https://namyco.org/docs/3_Matheny.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,Ectomycorrhizal,short-distance_delicate,/inocybe,765354,244235,0.030693150237044303,9.812452799619522e-4,0.0030749073638094457
VCMSECEucFor01,VCEF05,24468,U,94,0.431,Hyphae,SMM0306,306,SMM0306-POW14852A206-AAGKYY3M5,ITSall_OTUf_3334,94,6,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,NA,1,1,Tomentella_sp,UDB003338,SH1502382.08FU,refs,1,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Corticioid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Ectomycorrhizal,medium-distance_smooth,/tomentella-thelephora,765354,244235,0.00384175249305215,1.2281898311108323e-4,3.8487522263393865e-4
VCMSECEucFor01,VCEF05,24468,U,94,0.431,Hyphae,SMM0306,306,SMM0306-POW14852A206-AAGKYY3M5,ITSall_OTUa_1737,1574,80,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,Tomentella_sublilacina,1,1,Tomentella_sublilacina,UDB003342,SH1502519.08FU,refs,1,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Corticioid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:28:58 2021,NA,Ectomycorrhizal,medium-distance_smooth,/tomentella-thelephora,765354,244235,0.06432891940493705,0.0020565646746472876,0.00644461277048744
VCMSECEucFor01,VCEF05,24468,U,94,0.431,Hyphae,SMM0306,306,SMM0306-POW14852A206-AAGKYY3M5,ITSall_OTUm_18,121,2,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,NA,1,1,Inocybe_serrata,KP636822,SH1569544.08FU,reps,0.966346153846154,0.985576923076923,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,Sensu stricto (Matheny 2009).,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Matheny PB. 2009. McIlvainea 18:11-21 ((https://namyco.org/docs/3_Matheny.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 15:55:31 2021,NA,Ectomycorrhizal,short-distance_delicate,/inocybe,765354,244235,0.00494523459212032,1.580967761323518e-4,4.954244887096444e-4
VCMSECEucFor01,VCEF05,24468,U,94,0.431,Hyphae,SMM0306,306,SMM0306-POW14852A206-AAGKYY3M5,ITSall_OTUj_2317,96,4,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe_nudiuscula,1,1,Inocybe_nudiuscula,KP308795,SH1650885.08FU,reps,1,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,Sensu stricto (Matheny 2009).,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Matheny PB. 2009. McIlvainea 18:11-21 ((https://namyco.org/docs/3_Matheny.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,Ectomycorrhizal,short-distance_delicate,/inocybe,765354,244235,0.00392349190779794,1.2543215296451055e-4,3.93064057158065e-4
VCMSECEucFor01,VCEF05,24468,U,94,0.431,Hyphae,SMM0306,306,SMM0306-POW14852A206-AAGKYY3M5,ITSall_OTUa_24,11,0,NA,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Descomyces,Descomyces_albus,1,1,Descomyces_albus,KY081714,SH1514060.08FU,reps,1,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Gasteroid,Hypogeous,Common name - false truffle,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Ectomycorrhizal,short-distance_delicate,/descolea,765354,244235,4.495667811018473e-4,1.4372434193850166e-5,4.503858988269495e-5
VCMSECEucFor01,VCEF05,24468,U,94,0.431,Hyphae,SMM0306,306,SMM0306-POW14852A206-AAGKYY3M5,ITSall_OTUa_9251,934,43,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,NA,11,0.916666666666667,Laccaria_sp,GQ921752,SH1553078.08FU,reps,0.975845410628019,0.990338164251208,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Ectomycorrhizal,short-distance_delicate,/laccaria,765354,244235,0.03817230668628412,0.0012203503215505505,0.003824185722767007
VCMSECEucFor01,VCEF05,24468,U,94,0.431,Hyphae,SMM0306,306,SMM0306-POW14852A206-AAGKYY3M5,ITSall_OTUm_6911,26,4,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,NA,NA,13,0.8125,Mycenaceae_sp,MN959788,SH1542388.08FU,reps,0.947619047619048,0.995238095238095,Pathotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite,Probable,Agaricoid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 15:55:31 2021,NA,Ectomycorrhizal,NA,NA,765354,244235,0.0010626123916952755,3.397120809455494e-5,1.064548488136426e-4
VCMSECEucFor01,VCEF05,24468,U,94,0.431,Hyphae,SMM0306,306,SMM0306-POW14852A206-AAGKYY3M5,ITSall_OTUm_461,5733,275,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,47,1,Thelephoraceae_sp,UDB002677,SH1159704.08FU,reps_singleton,1,1,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Clavarioid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 15:55:31 2021,NA,Ectomycorrhizal,NA,NA,765354,244235,0.23430603236880823,0.007490651384849363,0.023473294163408192
VCMSECEucFor01,VCEF05,24468,U,94,0.431,Hyphae,SMM0306,306,SMM0306-POW14852A206-AAGKYY3M5,ITSall_OTUm_6714,47,6,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,1,1,Thelephoraceae_sp,UDB0604073,SH1502534.08FU,reps,0.891402714932127,0.986425339366516,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Clavarioid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 15:55:31 2021,NA,Ectomycorrhizal,NA,NA,765354,244235,0.001920876246526075,6.140949155554161e-5,1.9243761131696932e-4
VCMSECEucFor01,VCEF05,24468,U,94,0.431,Hyphae,SMM0306,306,SMM0306-POW14852A206-AAGKYY3M5,ITSall_OTUj_18500,1348,61,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,11,1,Tomentella_sublilacina,UDB003342,SH1502519.08FU,refs,0.944700460829493,1,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Clavarioid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Ectomycorrhizal,NA,NA,765354,244235,0.055092365538662744,0.0017612764812100022,0.005519274469261162
VCMSECEucFor01,VCEF05,24468,U,94,0.431,Hyphae,SMM0306,306,SMM0306-POW14852A206-AAGKYY3M5,ITSall_OTUj_335,49,4,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,7,1,Thelephoraceae_sp,JX630819,SH1159737.08FU,reps_singleton,0.913636363636364,0.986363636363636,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Clavarioid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Ectomycorrhizal,NA,NA,765354,244235,0.002002615661271865,6.402266140896893e-5,2.0062644584109568e-4
VCMSECEucFor01,VCEF05,24468,U,94,0.431,Hyphae,SMM0306,306,SMM0306-POW14852A206-AAGKYY3M5,ITSall_OTUj_203,3107,154,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,11,1,Thelephoraceae_sp,UDB016658,SH1159721.08FU,reps_singleton,0.935779816513762,1,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Clavarioid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Ectomycorrhizal,NA,NA,765354,244235,0.12698218080758542,0.004059559367299315,0.012721354433230291
VCMSECEucFor01,VCEF06,6620,U,95,0.344,Hyphae,SMM0307,307,SMM0307-POW14852A207-AAGKYY3M5,ITSall_OTUb_49,202,11,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,NA,10,0.909090909090909,Laccaria_canaliculata,JX270735,SH1553011.08FU,reps,0.894230769230769,0.894230769230769,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Ectomycorrhizal,short-distance_delicate,/laccaria,765354,244235,0.030513595166163143,2.639301551961576e-4,8.270722869367618e-4
VCMSECEucFor01,VCEF06,6620,U,95,0.344,Hyphae,SMM0307,307,SMM0307-POW14852A207-AAGKYY3M5,ITSall_OTUb_6162,797,45,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,NA,2,1,Cortinarius_sclerophyllorum,AY669637,SH1504175.08FU,reps,0.971014492753623,0.975845410628019,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Ectomycorrhizal,medium-distance_fringe,/cortinarius,765354,244235,0.120392749244713,0.0010413481865907803,0.003263250557864352
VCMSECEucFor01,VCEF06,6620,U,95,0.344,Hyphae,SMM0307,307,SMM0307-POW14852A207-AAGKYY3M5,ITSall_OTUa_7420,45,3,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,NA,1,1,Tomentella_sp,UDB003338,SH1502382.08FU,refs,0.954128440366973,0.995412844036697,Symbiotroph,Ectomycorrhizal,Highly Probable,Corticioid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Ectomycorrhizal,medium-distance_smooth,/tomentella-thelephora,765354,244235,0.006797583081570997,5.879632170211431e-5,1.8424877679284297e-4
VCMSECEucFor01,VCEF06,6620,U,95,0.344,Hyphae,SMM0307,307,SMM0307-POW14852A207-AAGKYY3M5,ITSall_OTUa_9461,208,21,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,Tomentella_lateritia,1,1,Tomentella_lateritia,UDB016705,SH1610998.08FU,refs,0.990697674418605,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Corticioid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Ectomycorrhizal,medium-distance_smooth,/tomentella-thelephora,765354,244235,0.03141993957703928,2.717696647564395e-4,8.516387905091408e-4
VCMSECEucFor01,VCEF06,6620,U,95,0.344,Hyphae,SMM0307,307,SMM0307-POW14852A207-AAGKYY3M5,ITSall_OTUj_100,563,37,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,NA,1,1,Russula_sp,UDB002765,SH1152970.08FU,reps_singleton,0.995867768595041,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,Ectomycorrhizal,contact,/russula-lactarius,765354,244235,0.0850453172205438,7.356073137397858e-4,0.0023051569185415684
